student_id,timestamp,time_of_day,app_category,duration_minutes,is_class_time,is_study_period,is_late_night,hours_to_deadline,task_priority,assignment_count,notification_count,unlock_count,procrastination_level
24523287,2026-05-12 23:43:41,Night,Gaming,74,0,0,1,2.53,Low,1,16,8,High
24523287,2026-05-13 00:11:41,Night,System,11,0,0,1,2.07,Medium,1,6,3,Low
24523287,2026-05-13 00:39:41,Night,Entertainment,11,0,0,1,1.6,Low,2,7,4,High
24523287,2026-05-13 02:55:41,Night,Gaming,57,0,0,1,0.0,Medium,0,8,9,Medium
24523287,2026-05-13 05:42:41,Morning,Entertainment,60,0,0,0,0.0,High,3,13,6,High
24523287,2026-05-13 07:29:41,Morning,Social,24,1,0,0,0.0,Low,0,19,2,High
24523287,2026-05-13 07:50:41,Morning,Productivity,26,1,0,0,0.0,Medium,4,0,1,Low
24523287,2026-05-13 09:31:41,Morning,Entertainment,54,1,0,0,0.0,High,0,15,11,High
24523287,2026-05-13 09:42:41,Morning,Productivity,38,0,1,0,0.0,High,0,1,4,Low
24523287,2026-05-13 12:38:41,Afternoon,Entertainment,49,0,0,0,0.0,Low,4,10,6,Medium
24523287,2026-05-13 12:48:41,Afternoon,Gaming,77,0,0,0,0.0,Low,3,12,10,High
24523287,2026-05-13 14:36:41,Afternoon,Social,25,0,1,0,0.0,Medium,5,22,7,High
24523287,2026-05-13 15:28:41,Afternoon,Entertainment,16,1,1,0,0.0,High,1,12,1,High
24523287,2026-05-13 16:23:41,Afternoon,Productivity,24,1,1,0,0.0,Low,5,8,2,Low
24523287,2026-05-13 18:02:41,Evening,Social,18,0,0,0,0.0,Medium,1,17,1,Medium
24523287,2026-05-13 20:29:41,Evening,Productivity,25,0,0,0,0.0,Low,2,5,3,Low
24523287,2026-05-13 22:33:41,Night,Productivity,15,0,0,1,0.0,High,2,2,4,Low
24523287,2026-05-14 01:29:41,Night,Gaming,42,0,0,1,0.0,Medium,2,9,3,High
24523287,2026-05-14 02:08:41,Night,Productivity,18,0,0,1,0.0,Medium,5,6,4,Low
24523287,2026-05-14 03:27:41,Night,Gaming,65,0,0,1,0.0,Medium,5,4,7,High
24523287,2026-05-14 05:15:41,Morning,Social,26,0,0,0,0.0,Medium,1,17,1,Medium
24523287,2026-05-14 07:46:41,Morning,System,11,0,0,0,0.0,High,1,4,1,Low
24523287,2026-05-14 10:02:41,Morning,Entertainment,66,0,1,0,0.0,High,5,20,4,High
24523287,2026-05-14 12:54:41,Afternoon,Productivity,20,0,0,0,0.0,Medium,5,8,2,Low
24523287,2026-05-14 14:57:41,Afternoon,Entertainment,54,0,1,0,0.0,Low,0,11,11,High
24523287,2026-05-14 15:14:41,Afternoon,Social,43,1,1,0,0.0,High,3,18,5,High
24523287,2026-05-14 16:54:41,Afternoon,Gaming,74,0,1,0,0.0,Medium,0,6,9,High
24523287,2026-05-14 19:42:41,Evening,Productivity,23,0,1,0,0.0,Medium,3,7,2,Low
24523287,2026-05-14 19:54:41,Evening,System,3,0,1,0,0.0,Low,2,5,1,Low
24523287,2026-05-14 21:04:41,Evening,Gaming,59,0,1,0,0.0,Low,1,7,5,High
24523287,2026-05-14 22:54:41,Night,Productivity,29,0,0,1,0.0,Medium,3,13,2,Low
24525040,2026-05-08 01:12:41,Night,Entertainment,27,0,0,1,129.05,High,3,13,3,High
24525040,2026-05-08 02:54:41,Night,Entertainment,44,0,0,1,127.35,High,5,9,8,High
24525040,2026-05-08 03:39:41,Night,Gaming,66,0,0,1,126.6,Medium,2,14,12,High
24525040,2026-05-08 04:10:41,Night,Entertainment,56,0,0,1,126.08,Medium,3,9,4,Medium
24525040,2026-05-08 06:33:41,Morning,Gaming,35,0,0,0,123.7,Low,5,9,2,Medium
24525040,2026-05-08 07:21:41,Morning,Social,21,0,0,0,122.9,High,3,19,1,Low
24525040,2026-05-08 08:18:41,Morning,Entertainment,66,1,0,0,121.95,High,3,16,10,High
24525040,2026-05-08 09:53:41,Morning,System,6,1,0,0,120.37,High,2,1,2,Low
24525040,2026-05-08 10:55:41,Morning,System,11,1,1,0,119.33,High,5,5,1,Medium
24525040,2026-05-08 13:20:41,Afternoon,System,7,1,0,0,116.92,Medium,0,3,1,Low
24525040,2026-05-08 15:57:41,Afternoon,Gaming,78,1,1,0,114.3,Low,0,5,13,High
24525040,2026-05-08 17:57:41,Evening,Gaming,52,0,0,0,112.3,Medium,0,10,10,Medium
24525040,2026-05-08 19:03:41,Evening,Gaming,59,0,0,0,111.2,Low,4,18,3,Medium
24525040,2026-05-08 19:28:41,Evening,Social,36,0,1,0,110.78,Medium,4,8,3,High
24525040,2026-05-08 22:21:41,Night,Entertainment,64,0,0,1,107.9,Medium,4,16,2,High
24525040,2026-05-09 00:21:41,Night,Productivity,18,0,0,1,105.9,Low,4,5,1,Low
24525040,2026-05-09 01:43:41,Night,Gaming,46,0,0,1,104.53,Low,4,12,5,Medium
24525040,2026-05-09 03:32:41,Night,Productivity,38,0,0,1,102.72,Medium,2,11,5,Low
24525040,2026-05-09 06:19:41,Morning,Productivity,14,0,0,0,99.93,Low,1,8,4,Low
24525040,2026-05-09 07:07:41,Morning,Productivity,18,0,0,0,99.13,High,1,7,1,Low
24525040,2026-05-09 07:21:41,Morning,Productivity,14,0,0,0,98.9,High,4,2,1,Low
24525040,2026-05-09 09:43:41,Morning,Gaming,24,0,0,0,96.53,High,4,10,3,High
24525040,2026-05-09 12:03:41,Afternoon,System,11,0,0,0,94.2,Low,1,2,1,Low
24525040,2026-05-09 14:09:41,Afternoon,Gaming,69,0,0,0,92.1,Medium,4,9,11,Medium
24525040,2026-05-09 15:59:41,Afternoon,Productivity,24,0,1,0,90.27,Low,2,4,4,Low
24525040,2026-05-09 18:17:41,Evening,Social,25,0,0,0,87.97,Medium,0,14,3,Low
24525040,2026-05-09 18:36:41,Evening,Productivity,13,0,0,0,87.65,Medium,2,6,1,Low
24525040,2026-05-09 19:51:41,Evening,Gaming,49,0,1,0,86.4,High,0,14,6,High
24525040,2026-05-09 20:30:41,Evening,Entertainment,21,0,1,0,85.75,High,1,15,2,High
24525040,2026-05-09 22:18:41,Night,Gaming,58,0,0,1,83.95,Low,5,11,4,High
24525040,2026-05-09 22:50:41,Night,Social,23,0,0,1,83.42,Medium,3,14,3,High
24525040,2026-05-10 01:13:41,Night,System,11,0,0,1,81.03,Medium,4,3,2,Low
24525040,2026-05-10 02:03:41,Night,Entertainment,46,0,0,1,80.2,Low,2,13,9,Medium
24525040,2026-05-10 03:56:41,Night,Social,25,0,0,1,78.32,Medium,0,21,1,High
24525040,2026-05-10 06:50:41,Morning,Social,33,0,0,0,75.42,Low,2,26,7,Medium
24525040,2026-05-10 07:14:41,Morning,Productivity,2,0,0,0,75.02,Medium,1,5,1,Low
24525040,2026-05-10 10:13:41,Morning,Entertainment,9,0,1,0,72.03,Low,4,12,1,High
24525040,2026-05-10 12:07:41,Afternoon,Productivity,27,0,0,0,70.13,Medium,4,10,3,Low
24525040,2026-05-10 12:38:41,Afternoon,Entertainment,46,0,0,0,69.62,Low,5,17,1,Medium
24525040,2026-05-10 15:24:41,Afternoon,Social,40,0,1,0,66.85,High,5,18,3,High
24525040,2026-05-10 16:35:41,Afternoon,Gaming,65,0,0,0,65.67,Low,2,16,6,Low
24525040,2026-05-10 18:37:41,Evening,Productivity,49,0,0,0,63.63,Medium,5,9,4,Medium
24525040,2026-05-10 20:05:41,Evening,Social,44,0,1,0,62.17,High,5,23,4,High
24525040,2026-05-10 22:34:41,Night,Social,46,0,0,1,59.68,Low,1,8,6,Medium
24525040,2026-05-11 01:21:41,Night,Social,33,0,0,1,56.9,Low,4,19,7,Medium
24525040,2026-05-11 03:55:41,Night,Entertainment,44,0,0,1,54.33,High,5,13,4,High
24525040,2026-05-11 06:45:41,Morning,System,11,0,0,0,51.5,Medium,5,4,1,Low
24525040,2026-05-11 07:36:41,Morning,System,1,1,0,0,50.65,Low,4,5,2,Low
24525040,2026-05-11 09:35:41,Morning,Social,19,1,0,0,48.67,Low,2,29,1,High
24525040,2026-05-11 11:03:41,Morning,System,7,0,0,0,47.2,Medium,5,4,1,Low
24525040,2026-05-11 13:02:41,Afternoon,Gaming,67,1,0,0,45.22,High,5,9,3,High
24525040,2026-05-11 13:50:41,Afternoon,Gaming,39,0,0,0,44.42,Medium,3,3,5,High
24525040,2026-05-11 14:12:41,Afternoon,Social,35,0,1,0,44.05,Medium,1,23,6,High
24525040,2026-05-11 15:33:41,Afternoon,Social,15,1,1,0,42.7,High,4,22,2,High
24525040,2026-05-11 17:05:41,Evening,Productivity,25,0,0,0,41.17,Low,0,7,2,Low
24525040,2026-05-11 17:23:41,Evening,Social,29,0,0,0,40.87,Low,2,16,4,Medium
24525040,2026-05-11 17:49:41,Evening,Productivity,20,0,0,0,40.43,Medium,3,8,4,Low
24525040,2026-05-11 18:22:41,Evening,Gaming,40,0,0,0,39.88,Medium,4,11,3,High
24525040,2026-05-11 20:23:41,Evening,Social,55,0,1,0,37.87,Medium,2,13,2,High
24525040,2026-05-11 23:15:41,Night,Entertainment,49,0,0,1,35.0,Medium,5,12,11,High
24525040,2026-05-11 23:50:41,Night,Productivity,27,0,0,1,34.42,Medium,2,9,1,Low
24525040,2026-05-12 02:09:41,Night,Entertainment,8,0,0,1,32.1,Low,2,19,3,High
24525040,2026-05-12 02:38:41,Night,Gaming,76,0,0,1,31.62,Low,0,17,5,High
24525040,2026-05-12 03:22:41,Night,Entertainment,71,0,0,1,30.88,High,1,13,10,High
24525040,2026-05-12 04:26:41,Night,Social,43,0,0,1,29.82,Medium,1,23,5,Low
24525040,2026-05-12 05:13:41,Morning,Productivity,31,0,0,0,29.03,High,5,8,1,Low
24525040,2026-05-12 07:24:41,Morning,Gaming,70,1,0,0,26.85,Medium,3,12,2,High
24525040,2026-05-12 09:43:41,Morning,Productivity,28,0,1,0,24.53,Medium,5,8,1,Low
24525040,2026-05-12 11:04:41,Morning,Gaming,42,0,0,0,23.18,High,0,15,5,High
24525040,2026-05-12 12:15:41,Afternoon,Productivity,13,0,0,0,22.0,Low,0,1,7,Low
24525040,2026-05-12 13:45:41,Afternoon,Gaming,52,1,0,0,20.5,Medium,0,9,4,High
24525040,2026-05-12 15:29:41,Afternoon,Social,30,1,0,0,18.77,Medium,2,19,1,High
24525040,2026-05-12 16:42:41,Afternoon,System,7,1,1,0,17.55,High,4,2,1,Low
24525040,2026-05-12 18:58:41,Evening,Social,34,0,0,0,15.28,Medium,1,25,2,Medium
24525040,2026-05-12 20:29:41,Evening,Social,14,0,0,0,13.77,Low,2,15,1,Medium
24525040,2026-05-12 21:39:41,Evening,Gaming,48,0,1,0,12.6,High,4,10,1,High
24525040,2026-05-12 23:18:41,Night,Entertainment,78,0,0,1,10.95,Medium,4,21,7,High
24525040,2026-05-13 01:18:41,Night,Gaming,71,0,0,1,8.95,Medium,4,11,9,High
24525040,2026-05-13 01:29:41,Night,Productivity,33,0,0,1,8.77,High,2,4,6,Low
24525040,2026-05-13 01:43:41,Night,Social,43,0,0,1,8.53,High,5,30,1,High
24525040,2026-05-13 03:16:41,Night,Entertainment,50,0,0,1,6.98,High,0,17,2,High
24525040,2026-05-13 04:44:41,Night,Entertainment,63,0,0,1,5.52,Low,2,7,8,High
24525040,2026-05-13 05:04:41,Morning,Productivity,23,0,0,0,5.18,Medium,1,7,1,Low
24525040,2026-05-13 07:26:41,Morning,Productivity,23,1,0,0,2.82,Medium,1,2,6,Low
24525040,2026-05-13 10:03:41,Morning,Entertainment,60,1,0,0,0.2,High,1,8,9,High
24525040,2026-05-13 12:54:41,Afternoon,Productivity,39,0,0,0,0.0,High,3,10,3,Low
24525040,2026-05-13 13:59:41,Afternoon,Productivity,29,1,0,0,0.0,Medium,5,1,3,Low
24525040,2026-05-13 14:43:41,Afternoon,Entertainment,39,0,1,0,0.0,High,3,8,2,High
24525040,2026-05-13 16:28:41,Afternoon,Social,41,1,0,0,0.0,Medium,3,9,2,High
24525040,2026-05-13 16:44:41,Afternoon,Social,44,1,1,0,0.0,High,2,10,7,High
24525040,2026-05-13 18:47:41,Evening,Productivity,5,0,0,0,0.0,Medium,3,4,1,Low
24525040,2026-05-13 21:16:41,Evening,Productivity,11,0,1,0,0.0,Low,3,3,1,Low
24525040,2026-05-13 21:48:41,Evening,Social,22,0,1,0,0.0,Medium,4,18,3,High
24525040,2026-05-13 23:58:41,Night,Social,43,0,0,1,0.0,Low,5,29,3,High
24525040,2026-05-14 01:33:41,Night,Social,42,0,0,1,0.0,Low,4,19,7,High
24525040,2026-05-14 04:03:41,Night,Productivity,31,0,0,1,0.0,Low,1,6,2,Low
24525040,2026-05-14 04:51:41,Night,Productivity,29,0,0,1,0.0,High,5,8,2,Low
24525040,2026-05-14 07:37:41,Morning,System,11,1,0,0,0.0,High,1,5,4,Low
24525040,2026-05-14 10:32:41,Morning,Entertainment,35,1,1,0,0.0,Low,5,19,4,High
24525040,2026-05-14 12:05:41,Afternoon,Entertainment,31,0,0,0,0.0,Low,1,13,6,Medium
24525040,2026-05-14 12:54:41,Afternoon,Social,18,0,0,0,0.0,High,5,15,1,Medium
24525040,2026-05-14 13:56:41,Afternoon,Entertainment,5,0,0,0,0.0,Medium,1,8,1,High
24525040,2026-05-14 16:36:41,Afternoon,Entertainment,17,1,1,0,0.0,Medium,4,4,1,High
24525040,2026-05-14 18:22:41,Evening,Social,45,0,0,0,0.0,High,4,25,4,High
24525040,2026-05-14 21:03:41,Evening,Entertainment,28,0,1,0,0.0,Medium,2,11,3,High
24525040,2026-05-14 21:32:41,Evening,Social,37,0,1,0,0.0,High,1,14,2,High
24529830,2026-05-08 02:02:41,Night,Social,6,0,0,1,161.22,Medium,4,16,1,High
24529830,2026-05-08 04:24:41,Night,System,13,0,0,1,158.85,Medium,2,3,1,Low
24529830,2026-05-08 05:21:41,Morning,Productivity,18,0,0,0,157.9,Medium,3,7,4,Low
24529830,2026-05-08 05:58:41,Morning,Entertainment,92,0,0,0,157.28,Low,5,22,15,High
24529830,2026-05-08 06:56:41,Morning,Productivity,29,0,0,0,156.32,Medium,4,7,1,Low
24529830,2026-05-08 08:31:41,Morning,Entertainment,40,1,1,0,154.73,Medium,5,12,4,High
24529830,2026-05-08 11:09:41,Morning,Gaming,17,0,0,0,152.1,Medium,1,10,2,Low
24529830,2026-05-08 12:13:41,Afternoon,Gaming,78,0,0,0,151.03,Medium,4,7,9,High
24529830,2026-05-08 15:00:41,Afternoon,Entertainment,27,1,0,0,148.25,Medium,4,1,1,High
24529830,2026-05-08 17:22:41,Evening,Entertainment,40,0,0,0,145.88,High,4,11,3,Medium
24529830,2026-05-08 17:49:41,Evening,Social,32,0,0,0,145.43,High,3,18,5,Medium
24529830,2026-05-08 18:24:41,Evening,Social,2,0,0,0,144.85,High,1,0,1,Low
24529830,2026-05-08 20:16:41,Evening,Social,26,0,0,0,142.98,Medium,0,15,1,Low
24529830,2026-05-08 22:35:41,Night,Productivity,28,0,0,1,140.67,High,5,5,2,Low
24529830,2026-05-09 00:54:41,Night,Social,15,0,0,1,138.35,High,2,19,2,Medium
24529830,2026-05-09 01:57:41,Night,Entertainment,72,0,0,1,137.3,Medium,0,10,12,High
24529830,2026-05-09 02:57:41,Night,Social,31,0,0,1,136.3,High,5,26,2,High
24529830,2026-05-09 05:13:41,Morning,System,3,0,0,0,134.03,High,1,5,1,Low
24529830,2026-05-09 07:46:41,Morning,Entertainment,49,0,0,0,131.48,Low,0,17,3,Medium
24529830,2026-05-09 10:26:41,Morning,Social,24,0,0,0,128.82,Low,2,19,5,High
24529830,2026-05-09 11:35:41,Morning,Productivity,33,0,0,0,127.67,Medium,1,9,2,Low
24529830,2026-05-09 11:56:41,Morning,Entertainment,43,0,0,0,127.32,High,4,19,4,High
24529830,2026-05-09 14:10:41,Afternoon,Gaming,33,0,0,0,125.08,High,4,15,1,High
24529830,2026-05-09 15:26:41,Afternoon,Social,17,0,0,0,123.82,Medium,0,23,1,Medium
24529830,2026-05-09 15:52:41,Afternoon,Entertainment,61,0,0,0,123.38,Medium,3,10,9,High
24529830,2026-05-09 16:44:41,Afternoon,Productivity,15,0,0,0,122.52,Medium,1,2,1,Low
24529830,2026-05-09 17:20:41,Evening,Social,13,0,0,0,121.92,High,2,25,3,Low
24529830,2026-05-09 20:08:41,Evening,Productivity,19,0,1,0,119.12,Low,0,2,4,Low
24529830,2026-05-09 20:51:41,Evening,Productivity,9,0,1,0,118.4,Low,4,5,2,Low
24529830,2026-05-09 21:30:41,Evening,Gaming,54,0,0,0,117.75,Medium,5,7,10,Medium
24529830,2026-05-09 22:42:41,Night,Entertainment,30,0,0,1,116.55,Medium,2,11,3,High
24529830,2026-05-10 01:06:41,Night,Gaming,84,0,0,1,114.15,Low,0,17,9,Medium
24529830,2026-05-10 03:32:41,Night,Social,52,0,0,1,111.72,High,0,31,3,High
24529830,2026-05-10 05:28:41,Morning,Social,36,0,0,0,109.78,High,0,26,8,Medium
24529830,2026-05-10 07:15:41,Morning,Gaming,46,0,0,0,108.0,High,1,13,6,Low
24529830,2026-05-10 09:06:41,Morning,Social,5,0,0,0,106.15,Low,4,22,3,Low
24529830,2026-05-10 10:44:41,Morning,Social,46,0,0,0,104.52,Low,0,18,2,Low
24529830,2026-05-10 12:51:41,Afternoon,Productivity,12,0,0,0,102.4,High,2,3,1,Low
24529830,2026-05-10 13:17:41,Afternoon,Social,38,0,0,0,101.97,High,1,10,4,Low
24529830,2026-05-10 14:06:41,Afternoon,Social,40,0,0,0,101.15,Medium,0,3,7,Low
24529830,2026-05-10 15:11:41,Afternoon,Productivity,22,0,0,0,100.07,Low,4,3,1,Low
24529830,2026-05-10 18:08:41,Evening,Entertainment,78,0,0,0,97.12,High,0,7,6,High
24529830,2026-05-10 20:50:41,Evening,Gaming,66,0,1,0,94.42,High,2,6,7,High
24529830,2026-05-10 22:39:41,Night,Productivity,8,0,0,1,92.6,Low,5,3,1,Low
24529830,2026-05-10 23:49:41,Night,Entertainment,41,0,0,1,91.43,Low,3,11,2,High
24529830,2026-05-11 02:05:41,Night,Social,43,0,0,1,89.17,Medium,0,25,5,Medium
24529830,2026-05-11 04:56:41,Night,Entertainment,66,0,0,1,86.32,Medium,5,13,7,High
24529830,2026-05-11 07:32:41,Morning,Social,33,0,0,0,83.72,High,5,12,3,Low
24529830,2026-05-11 09:11:41,Morning,System,10,1,1,0,82.07,Medium,1,6,1,Low
24529830,2026-05-11 11:08:41,Morning,Social,40,0,0,0,80.12,High,0,25,2,Low
24529830,2026-05-11 12:37:41,Afternoon,Entertainment,33,0,0,0,78.63,Medium,3,17,1,Low
24529830,2026-05-11 13:17:41,Afternoon,Social,23,0,0,0,77.97,Medium,5,12,2,High
24529830,2026-05-11 14:53:41,Afternoon,Social,11,1,1,0,76.37,Medium,0,17,1,High
24529830,2026-05-11 17:33:41,Evening,Entertainment,13,0,0,0,73.7,High,1,7,1,Medium
24529830,2026-05-11 18:58:41,Evening,System,12,0,0,0,72.28,Medium,0,0,1,Low
24529830,2026-05-11 21:51:41,Evening,Entertainment,84,0,1,0,69.4,Medium,3,15,7,High
24529830,2026-05-11 23:47:41,Night,Social,24,0,0,1,67.47,Low,0,21,4,Medium
24529830,2026-05-12 00:53:41,Night,Entertainment,40,0,0,1,66.37,Low,4,11,4,Low
24529830,2026-05-12 02:35:41,Night,Gaming,58,0,0,1,64.67,Low,4,8,2,High
24529830,2026-05-12 03:10:41,Night,Gaming,66,0,0,1,64.08,High,0,11,7,High
24529830,2026-05-12 03:22:41,Night,Social,12,0,0,1,63.88,Medium,0,16,1,Medium
24529830,2026-05-12 05:12:41,Morning,Social,17,0,0,0,62.05,Medium,2,26,1,Medium
24529830,2026-05-12 05:33:41,Morning,Social,35,0,0,0,61.7,Medium,4,27,1,High
24529830,2026-05-12 06:44:41,Morning,Productivity,6,0,0,0,60.52,Medium,2,5,1,Low
24529830,2026-05-12 06:55:41,Morning,System,5,0,0,0,60.33,High,1,1,1,Low
24529830,2026-05-12 09:32:41,Morning,Productivity,25,0,0,0,57.72,Medium,5,3,1,Low
24529830,2026-05-12 10:56:41,Morning,Entertainment,48,1,1,0,56.32,Medium,5,16,8,High
24529830,2026-05-12 13:39:41,Afternoon,Social,36,1,0,0,53.6,Medium,2,21,3,High
24529830,2026-05-12 14:15:41,Afternoon,Productivity,15,1,1,0,53.0,Low,4,0,1,Low
24529830,2026-05-12 14:53:41,Afternoon,Entertainment,39,1,0,0,52.37,Low,5,13,4,High
24529830,2026-05-12 17:31:41,Evening,Entertainment,46,0,0,0,49.73,Medium,3,11,7,Medium
24529830,2026-05-12 19:42:41,Evening,Productivity,28,0,0,0,47.55,Medium,0,5,3,Low
24529830,2026-05-12 21:32:41,Evening,Productivity,22,0,1,0,45.72,Medium,4,4,6,Low
24529830,2026-05-13 00:22:41,Night,Entertainment,62,0,0,1,42.88,High,5,4,9,High
24529830,2026-05-13 03:06:41,Night,Productivity,30,0,0,1,40.15,Medium,4,6,1,Low
24529830,2026-05-13 05:58:41,Morning,Productivity,32,0,0,0,37.28,High,3,8,2,Low
24529830,2026-05-13 06:50:41,Morning,Social,10,0,0,0,36.42,High,2,2,1,Low
24529830,2026-05-13 09:22:41,Morning,Social,18,1,1,0,33.88,High,2,15,1,High
24529830,2026-05-13 10:30:41,Morning,Productivity,3,1,1,0,32.75,High,5,5,1,Low
24529830,2026-05-13 12:40:41,Afternoon,Social,50,0,0,0,30.58,High,3,18,6,High
24529830,2026-05-13 14:05:41,Afternoon,Social,7,1,1,0,29.17,Medium,4,18,3,High
24529830,2026-05-13 14:28:41,Afternoon,Productivity,11,0,0,0,28.78,High,2,4,1,Low
24529830,2026-05-13 15:56:41,Afternoon,System,3,1,0,0,27.32,Low,3,7,1,Low
24529830,2026-05-13 16:41:41,Afternoon,Social,42,1,1,0,26.57,High,0,22,4,High
24529830,2026-05-13 19:15:41,Evening,Gaming,88,0,1,0,24.0,Medium,5,15,11,High
24529830,2026-05-13 21:38:41,Evening,Social,37,0,1,0,21.62,Medium,3,16,6,High
24529830,2026-05-13 21:58:41,Evening,Social,24,0,1,0,21.28,Low,2,12,1,High
24529830,2026-05-13 22:36:41,Night,Productivity,41,0,0,1,20.65,High,0,4,6,Low
24529830,2026-05-13 23:28:41,Night,Social,30,0,0,1,19.78,Low,2,21,1,Medium
24529830,2026-05-14 00:29:41,Night,Productivity,15,0,0,1,18.77,Low,2,1,2,Low
24529830,2026-05-14 01:02:41,Night,Productivity,14,0,0,1,18.22,Low,1,6,1,Low
24529830,2026-05-14 03:31:41,Night,Social,20,0,0,1,15.73,Medium,2,22,7,High
24529830,2026-05-14 03:58:41,Night,Productivity,38,0,0,1,15.28,Medium,0,2,2,Low
24529830,2026-05-14 04:32:41,Night,Gaming,90,0,0,1,14.72,High,3,15,8,High
24529830,2026-05-14 07:19:41,Morning,Entertainment,51,1,0,0,11.93,Low,0,11,3,High
24529830,2026-05-14 09:23:41,Morning,Social,29,0,1,0,9.87,Medium,5,11,6,High
24529830,2026-05-14 09:59:41,Morning,System,9,0,0,0,9.27,Low,4,5,1,Low
24529830,2026-05-14 11:57:41,Morning,Productivity,14,0,0,0,7.3,High,3,6,4,Low
24529830,2026-05-14 12:34:41,Afternoon,Social,27,0,0,0,6.68,Low,3,18,4,High
24529830,2026-05-14 13:56:41,Afternoon,Entertainment,26,0,0,0,5.32,High,3,10,8,High
24529830,2026-05-14 15:12:41,Afternoon,System,13,1,1,0,4.05,Low,2,3,8,Low
24529830,2026-05-14 16:52:41,Afternoon,Entertainment,45,1,0,0,2.38,High,1,13,4,High
24529830,2026-05-14 19:28:41,Evening,Productivity,30,0,1,0,0.0,Medium,0,8,3,Low
24529830,2026-05-14 22:06:41,Night,Productivity,27,0,0,1,0.0,Low,3,8,1,Low
24529830,2026-05-14 22:46:41,Night,Social,50,0,0,1,0.0,Medium,5,12,5,High
24525304,2026-05-08 00:26:41,Night,Gaming,63,0,0,1,83.82,High,2,9,7,High
24525304,2026-05-08 02:01:41,Night,Social,26,0,0,1,82.23,Low,5,23,3,High
24525304,2026-05-08 04:29:41,Night,Entertainment,58,0,0,1,79.77,Medium,4,11,4,High
24525304,2026-05-08 05:09:41,Morning,Productivity,23,0,0,0,79.1,High,4,4,4,Low
24525304,2026-05-08 07:34:41,Morning,Gaming,56,1,0,0,76.68,Low,4,10,3,High
24525304,2026-05-08 07:54:41,Morning,Gaming,64,1,0,0,76.35,Medium,1,11,6,High
24525304,2026-05-08 08:07:41,Morning,Productivity,25,0,1,0,76.13,High,2,14,3,Low
24525304,2026-05-08 08:21:41,Morning,Productivity,13,1,0,0,75.9,Medium,5,7,1,Low
24525304,2026-05-08 08:47:41,Morning,Productivity,12,0,1,0,75.47,High,0,4,2,Low
24525304,2026-05-08 11:25:41,Morning,Productivity,14,0,0,0,72.83,Medium,3,8,1,Low
24525304,2026-05-08 12:50:41,Afternoon,System,11,0,0,0,71.42,High,2,1,1,Low
24525304,2026-05-08 14:11:41,Afternoon,Productivity,19,0,0,0,70.07,High,1,5,4,Low
24525304,2026-05-08 16:31:41,Afternoon,Productivity,15,1,1,0,67.73,Low,5,5,1,Low
24525304,2026-05-08 19:23:41,Evening,Gaming,90,0,0,0,64.87,Medium,3,9,11,High
24525304,2026-05-08 22:08:41,Night,Social,30,0,0,1,62.12,High,4,23,3,High
24525304,2026-05-08 22:59:41,Night,Gaming,62,0,0,1,61.27,Low,3,15,8,High
24525304,2026-05-09 00:07:41,Night,Social,3,0,0,1,60.13,Medium,1,20,1,Low
24525304,2026-05-09 01:24:41,Night,Entertainment,71,0,0,1,58.85,Medium,0,12,7,High
24525304,2026-05-09 02:22:41,Night,Productivity,3,0,0,1,57.88,Medium,0,9,6,Low
24525304,2026-05-09 04:58:41,Night,Productivity,29,0,0,1,55.28,Low,3,5,1,Low
24525304,2026-05-09 06:51:41,Morning,Entertainment,63,0,0,0,53.4,Medium,0,15,8,Medium
24525304,2026-05-09 08:08:41,Morning,Social,22,0,0,0,52.12,Low,1,36,1,Low
24525304,2026-05-09 08:23:41,Morning,System,15,0,0,0,51.87,Medium,5,3,1,Medium
24525304,2026-05-09 09:32:41,Morning,Social,40,0,0,0,50.72,Medium,3,25,1,Medium
24525304,2026-05-09 12:02:41,Afternoon,Social,14,0,0,0,48.22,Medium,3,15,2,Medium
24525304,2026-05-09 12:20:41,Afternoon,System,13,0,0,0,47.92,High,5,5,4,Low
24525304,2026-05-09 12:52:41,Afternoon,Productivity,48,0,0,0,47.38,Medium,0,7,9,Low
24525304,2026-05-09 13:42:41,Afternoon,Productivity,22,0,0,0,46.55,Low,1,1,1,Low
24525304,2026-05-09 15:41:41,Afternoon,Entertainment,38,0,1,0,44.57,High,1,18,10,High
24525304,2026-05-09 17:49:41,Evening,Social,22,0,0,0,42.43,Low,1,11,6,Low
24525304,2026-05-09 18:18:41,Evening,Gaming,60,0,0,0,41.95,Medium,2,12,6,High
24525304,2026-05-09 18:47:41,Evening,Social,30,0,0,0,41.47,High,3,17,4,Low
24525304,2026-05-09 19:27:41,Evening,Entertainment,48,0,0,0,40.8,Low,0,8,6,High
24525304,2026-05-09 19:53:41,Evening,Social,21,0,0,0,40.37,Medium,1,27,1,Medium
24525304,2026-05-09 20:09:41,Evening,Gaming,84,0,1,0,40.1,Medium,1,8,7,High
24525304,2026-05-09 21:47:41,Evening,Gaming,78,0,1,0,38.47,High,2,10,8,High
24525304,2026-05-09 23:43:41,Night,Entertainment,81,0,0,1,36.53,Medium,1,9,10,High
24525304,2026-05-10 00:09:41,Night,Productivity,21,0,0,1,36.1,High,4,4,1,Low
24525304,2026-05-10 02:35:41,Night,Social,24,0,0,1,33.67,Low,3,30,1,High
